id,canonical_key,family,domain,order,domain_size,generator_images,target_phase_order,reduced_phase_order,phase_rotation_order,image_order,kernel_elements,kernel_order,graph_nonproduct,extension_type,time_reversing,frame_divisor,tags,realized_in_moduli,translation_d4_orbit_key,quotient_projection_split,product_lattice_cover_split
cyclic-c2-16d9039d1e37,cyclic|C2|2|r=rev:0/1,cyclic,C2,2,2,r=rev:0/1,2,1,1,2,1,1,true,trivial,true,1,c2;cyclic;graph_nonproduct;image_order_2;rotary_reversal;time_reversing;trivial,2;3;4;5;6;7;8;9;10;11;12,,,
cyclic-c2-f92042df8cf7,cyclic|C2|2|r=rev:1/10,cyclic,C2,2,2,r=rev:1/10,10,10,1,2,1,1,true,trivial,true,10,c2;cyclic;graph_nonproduct;image_order_2;rotary_reversal;time_reversing;trivial,10,,,
cyclic-c2-a574ba80a80c,cyclic|C2|2|r=rev:1/12,cyclic,C2,2,2,r=rev:1/12,12,12,1,2,1,1,true,trivial,true,12,c2;cyclic;graph_nonproduct;image_order_2;rotary_reversal;time_reversing;trivial,12,,,
cyclic-c2-01ee0506af06,cyclic|C2|2|r=rev:1/2,cyclic,C2,2,2,r=rev:1/2,2,2,1,2,1,1,true,trivial,true,2,c2;cyclic;graph_nonproduct;image_order_2;rotary_reversal;time_reversing;trivial,2,,,
cyclic-c2-2f44c1b61386,cyclic|C2|2|r=rev:1/4,cyclic,C2,2,2,r=rev:1/4,4,4,1,2,1,1,true,trivial,true,4,c2;cyclic;graph_nonproduct;image_order_2;rotary_reversal;time_reversing;trivial,4,,,
cyclic-c2-21d0934963c3,cyclic|C2|2|r=rev:1/6,cyclic,C2,2,2,r=rev:1/6,6,6,1,2,1,1,true,trivial,true,6,c2;cyclic;graph_nonproduct;image_order_2;rotary_reversal;time_reversing;trivial,6,,,
cyclic-c2-c9278fa4f3a3,cyclic|C2|2|r=rev:1/8,cyclic,C2,2,2,r=rev:1/8,8,8,1,2,1,1,true,trivial,true,8,c2;cyclic;graph_nonproduct;image_order_2;rotary_reversal;time_reversing;trivial,8,,,
cyclic-c2-9d3b2d416aca,cyclic|C2|2|r=shift:1/2,cyclic,C2,2,2,r=shift:1/2,2,2,2,2,1,1,true,trivial,false,2,c2;cyclic;graph_nonproduct;image_order_2;phase_shifting;time_screw;trivial,2;4;6;8;10;12,,,
cyclic-c3-9559692e4cee,cyclic|C3|3|r=shift:1/3,cyclic,C3,3,3,r=shift:1/3,3,3,3,3,1,1,true,trivial,false,3,c3;cyclic;graph_nonproduct;image_order_3;phase_shifting;time_screw;trivial,3;6;9;12,,,
cyclic-c4-e39c409e267e,cyclic|C4|4|r=rev:0/1,cyclic,C4,4,4,r=rev:0/1,2,1,1,2,1;r^2,2,true,non_split,true,1,c4;cyclic;graph_nonproduct;image_order_2;non_split;rotary_reversal;time_reversing,2;3;4;5;6;7;8;9;10;11;12,,,
cyclic-c4-207c84809574,cyclic|C4|4|r=rev:1/10,cyclic,C4,4,4,r=rev:1/10,10,10,1,2,1;r^2,2,true,non_split,true,10,c4;cyclic;graph_nonproduct;image_order_2;non_split;rotary_reversal;time_reversing,10,,,
cyclic-c4-e5f6dbb9f78f,cyclic|C4|4|r=rev:1/12,cyclic,C4,4,4,r=rev:1/12,12,12,1,2,1;r^2,2,true,non_split,true,12,c4;cyclic;graph_nonproduct;image_order_2;non_split;rotary_reversal;time_reversing,12,,,
cyclic-c4-235f7dc995b4,cyclic|C4|4|r=rev:1/2,cyclic,C4,4,4,r=rev:1/2,2,2,1,2,1;r^2,2,true,non_split,true,2,c4;cyclic;graph_nonproduct;image_order_2;non_split;rotary_reversal;time_reversing,2,,,
cyclic-c4-c19f8d756dd7,cyclic|C4|4|r=rev:1/4,cyclic,C4,4,4,r=rev:1/4,4,4,1,2,1;r^2,2,true,non_split,true,4,c4;cyclic;graph_nonproduct;image_order_2;non_split;rotary_reversal;time_reversing,4,,,
cyclic-c4-e89cc4f4ef60,cyclic|C4|4|r=rev:1/6,cyclic,C4,4,4,r=rev:1/6,6,6,1,2,1;r^2,2,true,non_split,true,6,c4;cyclic;graph_nonproduct;image_order_2;non_split;rotary_reversal;time_reversing,6,,,
cyclic-c4-6b6af24a0d01,cyclic|C4|4|r=rev:1/8,cyclic,C4,4,4,r=rev:1/8,8,8,1,2,1;r^2,2,true,non_split,true,8,c4;cyclic;graph_nonproduct;image_order_2;non_split;rotary_reversal;time_reversing,8,,,
cyclic-c4-d8bf24f599c0,cyclic|C4|4|r=shift:1/2,cyclic,C4,4,4,r=shift:1/2,2,2,2,2,1;r^2,2,true,non_split,false,2,c4;cyclic;graph_nonproduct;image_order_2;non_split;phase_shifting;time_screw,2;4;6;8;10;12,,,
cyclic-c4-28a2f9fe6a76,cyclic|C4|4|r=shift:1/4,cyclic,C4,4,4,r=shift:1/4,4,4,4,4,1,1,true,trivial,false,4,c4;cyclic;graph_nonproduct;image_order_4;phase_shifting;time_screw;trivial,4;8;12,,,
cyclic-c6-1ca4e3896c89,cyclic|C6|6|r=rev:0/1,cyclic,C6,6,6,r=rev:0/1,2,1,1,2,1;r^2;r^4,3,true,direct_product,true,1,c6;cyclic;direct_product;graph_nonproduct;image_order_2;rotary_reversal;time_reversing,2;3;4;5;6;7;8;9;10;11;12,,,
cyclic-c6-43b00285139e,cyclic|C6|6|r=rev:1/10,cyclic,C6,6,6,r=rev:1/10,10,10,1,2,1;r^2;r^4,3,true,direct_product,true,10,c6;cyclic;direct_product;graph_nonproduct;image_order_2;rotary_reversal;time_reversing,10,,,
cyclic-c6-eec035c85926,cyclic|C6|6|r=rev:1/12,cyclic,C6,6,6,r=rev:1/12,12,12,1,2,1;r^2;r^4,3,true,direct_product,true,12,c6;cyclic;direct_product;graph_nonproduct;image_order_2;rotary_reversal;time_reversing,12,,,
cyclic-c6-2a6214a4acb8,cyclic|C6|6|r=rev:1/2,cyclic,C6,6,6,r=rev:1/2,2,2,1,2,1;r^2;r^4,3,true,direct_product,true,2,c6;cyclic;direct_product;graph_nonproduct;image_order_2;rotary_reversal;time_reversing,2,,,
cyclic-c6-3010f66d4a9d,cyclic|C6|6|r=rev:1/4,cyclic,C6,6,6,r=rev:1/4,4,4,1,2,1;r^2;r^4,3,true,direct_product,true,4,c6;cyclic;direct_product;graph_nonproduct;image_order_2;rotary_reversal;time_reversing,4,,,
cyclic-c6-a7f0ca0bffcc,cyclic|C6|6|r=rev:1/6,cyclic,C6,6,6,r=rev:1/6,6,6,1,2,1;r^2;r^4,3,true,direct_product,true,6,c6;cyclic;direct_product;graph_nonproduct;image_order_2;rotary_reversal;time_reversing,6,,,
cyclic-c6-9d0e6d68696a,cyclic|C6|6|r=rev:1/8,cyclic,C6,6,6,r=rev:1/8,8,8,1,2,1;r^2;r^4,3,true,direct_product,true,8,c6;cyclic;direct_product;graph_nonproduct;image_order_2;rotary_reversal;time_reversing,8,,,
cyclic-c6-8caef655698b,cyclic|C6|6|r=shift:1/2,cyclic,C6,6,6,r=shift:1/2,2,2,2,2,1;r^2;r^4,3,true,direct_product,false,2,c6;cyclic;direct_product;graph_nonproduct;image_order_2;phase_shifting;time_screw,2;4;6;8;10;12,,,
cyclic-c6-c921694c5954,cyclic|C6|6|r=shift:1/3,cyclic,C6,6,6,r=shift:1/3,3,3,3,3,1;r^3,2,true,direct_product,false,3,c6;cyclic;direct_product;graph_nonproduct;image_order_3;phase_shifting;time_screw,3;6;9;12,,,
cyclic-c6-830c826083bb,cyclic|C6|6|r=shift:1/6,cyclic,C6,6,6,r=shift:1/6,6,6,6,6,1,1,true,trivial,false,6,c6;cyclic;graph_nonproduct;image_order_6;phase_shifting;time_screw;trivial,6;12,,,
dihedral-d1-dde6e13d518d,dihedral|D1|1|s=rev:0/1,dihedral,D1,1,2,s=rev:0/1,2,1,1,2,1,1,true,trivial,true,1,d1;dihedral;dihedral_choreography;graph_nonproduct;image_order_2;single_mirror;time_reversing;trivial,2;3;4;5;6;7;8;9;10;11;12,,,
dihedral-d1-99f3ab1ff7dd,dihedral|D1|1|s=rev:1/10,dihedral,D1,1,2,s=rev:1/10,10,10,1,2,1,1,true,trivial,true,10,d1;dihedral;dihedral_choreography;graph_nonproduct;image_order_2;single_mirror;time_reversing;trivial,10,,,
dihedral-d1-11313eea53e9,dihedral|D1|1|s=rev:1/12,dihedral,D1,1,2,s=rev:1/12,12,12,1,2,1,1,true,trivial,true,12,d1;dihedral;dihedral_choreography;graph_nonproduct;image_order_2;single_mirror;time_reversing;trivial,12,,,
dihedral-d1-7ee3a9c83291,dihedral|D1|1|s=rev:1/2,dihedral,D1,1,2,s=rev:1/2,2,2,1,2,1,1,true,trivial,true,2,d1;dihedral;dihedral_choreography;graph_nonproduct;image_order_2;single_mirror;time_reversing;trivial,2,,,
dihedral-d1-1489f43bbd4b,dihedral|D1|1|s=rev:1/4,dihedral,D1,1,2,s=rev:1/4,4,4,1,2,1,1,true,trivial,true,4,d1;dihedral;dihedral_choreography;graph_nonproduct;image_order_2;single_mirror;time_reversing;trivial,4,,,
dihedral-d1-6f40aff31587,dihedral|D1|1|s=rev:1/6,dihedral,D1,1,2,s=rev:1/6,6,6,1,2,1,1,true,trivial,true,6,d1;dihedral;dihedral_choreography;graph_nonproduct;image_order_2;single_mirror;time_reversing;trivial,6,,,
dihedral-d1-9b9769d8cd72,dihedral|D1|1|s=rev:1/8,dihedral,D1,1,2,s=rev:1/8,8,8,1,2,1,1,true,trivial,true,8,d1;dihedral;dihedral_choreography;graph_nonproduct;image_order_2;single_mirror;time_reversing;trivial,8,,,
dihedral-d1-6be87c81cbc4,dihedral|D1|1|s=shift:1/2,dihedral,D1,1,2,s=shift:1/2,2,2,2,2,1,1,true,trivial,false,2,d1;dihedral;dihedral_choreography;graph_nonproduct;image_order_2;phase_shifting;single_mirror;trivial,2;4;6;8;10;12,,,
dihedral-d2-98cb09d0ed74,dihedral|D2|2|r=rev:0/1;s=rev:0/1,dihedral,D2,2,4,r=rev:0/1;s=rev:0/1,2,1,1,2,1;r s,2,true,direct_product,true,1,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,2;3;4;5;6;7;8;9;10;11;12,,,
dihedral-d2-64481f2495ca,dihedral|D2|2|r=rev:0/1;s=rev:1/2,dihedral,D2,2,4,r=rev:0/1;s=rev:1/2,2,2,2,4,1,1,true,trivial,true,2,d2;dihedral;dihedral_choreography;graph_nonproduct;image_order_4;time_reversing;trivial,2;4;6;8;10;12,,,
dihedral-d2-a5df9ff3c57f,dihedral|D2|2|r=rev:0/1;s=shift:0/1,dihedral,D2,2,4,r=rev:0/1;s=shift:0/1,2,1,1,2,1;s,2,true,direct_product,true,1,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,2;3;4;5;6;7;8;9;10;11;12,,,
dihedral-d2-19d4492b42f2,dihedral|D2|2|r=rev:0/1;s=shift:1/2,dihedral,D2,2,4,r=rev:0/1;s=shift:1/2,2,2,2,4,1,1,true,trivial,true,2,d2;dihedral;dihedral_choreography;graph_nonproduct;image_order_4;time_reversing;trivial,2;4;6;8;10;12,,,
dihedral-d2-5b1a7e01e2e1,dihedral|D2|2|r=rev:1/10;s=rev:1/10,dihedral,D2,2,4,r=rev:1/10;s=rev:1/10,10,10,1,2,1;r s,2,true,direct_product,true,10,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,10,,,
dihedral-d2-875d54640b10,dihedral|D2|2|r=rev:1/10;s=rev:3/5,dihedral,D2,2,4,r=rev:1/10;s=rev:3/5,10,10,2,4,1,1,true,trivial,true,10,d2;dihedral;dihedral_choreography;graph_nonproduct;image_order_4;time_reversing;trivial,10,,,
dihedral-d2-242325923dbb,dihedral|D2|2|r=rev:1/10;s=shift:0/1,dihedral,D2,2,4,r=rev:1/10;s=shift:0/1,10,10,1,2,1;s,2,true,direct_product,true,10,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,10,,,
dihedral-d2-f1de4a3b73cd,dihedral|D2|2|r=rev:1/10;s=shift:1/2,dihedral,D2,2,4,r=rev:1/10;s=shift:1/2,10,10,2,4,1,1,true,trivial,true,10,d2;dihedral;dihedral_choreography;graph_nonproduct;image_order_4;time_reversing;trivial,10,,,
dihedral-d2-dcfd1ded7216,dihedral|D2|2|r=rev:1/12;s=rev:1/12,dihedral,D2,2,4,r=rev:1/12;s=rev:1/12,12,12,1,2,1;r s,2,true,direct_product,true,12,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,12,,,
dihedral-d2-9f54c5ea5726,dihedral|D2|2|r=rev:1/12;s=rev:7/12,dihedral,D2,2,4,r=rev:1/12;s=rev:7/12,12,12,2,4,1,1,true,trivial,true,12,d2;dihedral;dihedral_choreography;graph_nonproduct;image_order_4;time_reversing;trivial,12,,,
dihedral-d2-3e281d3a6f3f,dihedral|D2|2|r=rev:1/12;s=shift:0/1,dihedral,D2,2,4,r=rev:1/12;s=shift:0/1,12,12,1,2,1;s,2,true,direct_product,true,12,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,12,,,
dihedral-d2-1f9ff01f0ab7,dihedral|D2|2|r=rev:1/12;s=shift:1/2,dihedral,D2,2,4,r=rev:1/12;s=shift:1/2,12,12,2,4,1,1,true,trivial,true,12,d2;dihedral;dihedral_choreography;graph_nonproduct;image_order_4;time_reversing;trivial,12,,,
dihedral-d2-fde8ef16755e,dihedral|D2|2|r=rev:1/2;s=rev:0/1,dihedral,D2,2,4,r=rev:1/2;s=rev:0/1,2,2,2,4,1,1,true,trivial,true,2,d2;dihedral;dihedral_choreography;graph_nonproduct;image_order_4;time_reversing;trivial,2,,,
dihedral-d2-daf1c947b555,dihedral|D2|2|r=rev:1/2;s=rev:1/2,dihedral,D2,2,4,r=rev:1/2;s=rev:1/2,2,2,1,2,1;r s,2,true,direct_product,true,2,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,2,,,
dihedral-d2-b2eed6b6556a,dihedral|D2|2|r=rev:1/2;s=shift:0/1,dihedral,D2,2,4,r=rev:1/2;s=shift:0/1,2,2,1,2,1;s,2,true,direct_product,true,2,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,2,,,
dihedral-d2-5536b0bddebc,dihedral|D2|2|r=rev:1/2;s=shift:1/2,dihedral,D2,2,4,r=rev:1/2;s=shift:1/2,2,2,2,4,1,1,true,trivial,true,2,d2;dihedral;dihedral_choreography;graph_nonproduct;image_order_4;time_reversing;trivial,2,,,
dihedral-d2-f9fd157dd08d,dihedral|D2|2|r=rev:1/4;s=rev:1/4,dihedral,D2,2,4,r=rev:1/4;s=rev:1/4,4,4,1,2,1;r s,2,true,direct_product,true,4,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,4,,,
dihedral-d2-9c96566c121a,dihedral|D2|2|r=rev:1/4;s=rev:3/4,dihedral,D2,2,4,r=rev:1/4;s=rev:3/4,4,4,2,4,1,1,true,trivial,true,4,d2;dihedral;dihedral_choreography;graph_nonproduct;image_order_4;time_reversing;trivial,4,,,
dihedral-d2-789c5c62baeb,dihedral|D2|2|r=rev:1/4;s=shift:0/1,dihedral,D2,2,4,r=rev:1/4;s=shift:0/1,4,4,1,2,1;s,2,true,direct_product,true,4,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,4,,,
dihedral-d2-f3cb27c11ce9,dihedral|D2|2|r=rev:1/4;s=shift:1/2,dihedral,D2,2,4,r=rev:1/4;s=shift:1/2,4,4,2,4,1,1,true,trivial,true,4,d2;dihedral;dihedral_choreography;graph_nonproduct;image_order_4;time_reversing;trivial,4,,,
dihedral-d2-af5ab8cb65ec,dihedral|D2|2|r=rev:1/6;s=rev:1/6,dihedral,D2,2,4,r=rev:1/6;s=rev:1/6,6,6,1,2,1;r s,2,true,direct_product,true,6,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,6,,,
dihedral-d2-079294b23e0e,dihedral|D2|2|r=rev:1/6;s=rev:2/3,dihedral,D2,2,4,r=rev:1/6;s=rev:2/3,6,6,2,4,1,1,true,trivial,true,6,d2;dihedral;dihedral_choreography;graph_nonproduct;image_order_4;time_reversing;trivial,6,,,
dihedral-d2-3709b9b36c74,dihedral|D2|2|r=rev:1/6;s=shift:0/1,dihedral,D2,2,4,r=rev:1/6;s=shift:0/1,6,6,1,2,1;s,2,true,direct_product,true,6,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,6,,,
dihedral-d2-06f1dc5364b6,dihedral|D2|2|r=rev:1/6;s=shift:1/2,dihedral,D2,2,4,r=rev:1/6;s=shift:1/2,6,6,2,4,1,1,true,trivial,true,6,d2;dihedral;dihedral_choreography;graph_nonproduct;image_order_4;time_reversing;trivial,6,,,
dihedral-d2-c9bde9d24707,dihedral|D2|2|r=rev:1/8;s=rev:1/8,dihedral,D2,2,4,r=rev:1/8;s=rev:1/8,8,8,1,2,1;r s,2,true,direct_product,true,8,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,8,,,
dihedral-d2-8e6845eb0f3c,dihedral|D2|2|r=rev:1/8;s=rev:5/8,dihedral,D2,2,4,r=rev:1/8;s=rev:5/8,8,8,2,4,1,1,true,trivial,true,8,d2;dihedral;dihedral_choreography;graph_nonproduct;image_order_4;time_reversing;trivial,8,,,
dihedral-d2-9098ff63f769,dihedral|D2|2|r=rev:1/8;s=shift:0/1,dihedral,D2,2,4,r=rev:1/8;s=shift:0/1,8,8,1,2,1;s,2,true,direct_product,true,8,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,8,,,
dihedral-d2-00cf4e69230a,dihedral|D2|2|r=rev:1/8;s=shift:1/2,dihedral,D2,2,4,r=rev:1/8;s=shift:1/2,8,8,2,4,1,1,true,trivial,true,8,d2;dihedral;dihedral_choreography;graph_nonproduct;image_order_4;time_reversing;trivial,8,,,
dihedral-d2-123245f6c965,dihedral|D2|2|r=shift:0/1;s=rev:0/1,dihedral,D2,2,4,r=shift:0/1;s=rev:0/1,2,1,1,2,1;r,2,true,direct_product,true,1,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,2;3;4;5;6;7;8;9;10;11;12,,,
dihedral-d2-37ba93d27aa7,dihedral|D2|2|r=shift:0/1;s=rev:1/10,dihedral,D2,2,4,r=shift:0/1;s=rev:1/10,10,10,1,2,1;r,2,true,direct_product,true,10,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,10,,,
dihedral-d2-6184309c133f,dihedral|D2|2|r=shift:0/1;s=rev:1/12,dihedral,D2,2,4,r=shift:0/1;s=rev:1/12,12,12,1,2,1;r,2,true,direct_product,true,12,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,12,,,
dihedral-d2-56b338019c64,dihedral|D2|2|r=shift:0/1;s=rev:1/2,dihedral,D2,2,4,r=shift:0/1;s=rev:1/2,2,2,1,2,1;r,2,true,direct_product,true,2,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,2,,,
dihedral-d2-237ba7bbbcce,dihedral|D2|2|r=shift:0/1;s=rev:1/4,dihedral,D2,2,4,r=shift:0/1;s=rev:1/4,4,4,1,2,1;r,2,true,direct_product,true,4,d2;dihedral;dihedral_choreography;direct_product;graph_nonproduct;image_order_2;time_reversing,4,,,
